name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership
2016 Toyota Corolla MY16,https://www.cars24.com.au/buy-used-toyota-corolla-car-19630613717120/,"$15,690",140k kms,Automatic,Petrol,Hatchback,20251119,cars24
2022 Toyota Corolla MY22,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414061518912/,"$26,190",57k kms,Automatic,Hybrid,Hatchback,20251119,cars24
2022 Ford Puma MY22,https://www.cars24.com.au/buy-used-ford-puma-car-18824554833600/,"$22,790",40k kms,Automatic,Petrol,Hatchback,20251119,cars24
2024 Mazda 3 MY24,https://www.cars24.com.au/buy-used-mazda-3-car-19888594290048/,"$29,790",9k kms,Automatic,Petrol,Hatchback,20251119,cars24
2017 Subaru Impreza MY17,https://www.cars24.com.au/buy-used-subaru-impreza-car-19110386401856/,"$17,890",92k kms,Automatic,Petrol,Hatchback,20251119,cars24
2023 Toyota Corolla MY23,https://www.cars24.com.au/buy-used-toyota-corolla-car-20061803105792/,"$27,290",45k kms,Automatic,Hybrid,Hatchback,20251119,cars24
2016 Hyundai i30 MY17,https://www.cars24.com.au/buy-used-hyundai-i30-car-19869711860224/,"$13,690",121k kms,Automatic,Diesel,Hatchback,20251119,cars24
2021 SKODA Scala MY22,https://www.cars24.com.au/buy-used-skoda-scala-car-18939570466368/,"$19,990",43k kms,Automatic,Petrol,Hatchback,20251119,cars24
2023 MG Mg4 MY23,https://www.cars24.com.au/buy-used-mg-mg4-car-19561486096000/,"$27,490",21k kms,Automatic,Electric,Hatchback,20251119,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19715137712128/,"$23,790",69k kms,Automatic,Hybrid,Hatchback,20251119,cars24
2019 Toyota Yaris MY19,https://www.cars24.com.au/buy-used-toyota-yaris-car-19787114523136/,"$19,490",32k kms,Automatic,Petrol,Hatchback,20251119,cars24
2022 MG Mg3 Auto MY22,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19368973321472/,"$15,190",10k kms,Automatic,Petrol,Hatchback,20251119,cars24
2024 MG Mg3 Hybrid+ MY25,https://www.cars24.com.au/buy-used-mg-mg3-hybrid+-car-19506164816064/,"$24,290",25 kms,Automatic,Hybrid,Hatchback,20251119,cars24
2023 Hyundai i30 MY23,https://www.cars24.com.au/buy-used-hyundai-i30-car-19390205194560/,"$33,090",19k kms,Automatic,Petrol,Hatchback,20251119,cars24
2021 Toyota Corolla MY21,https://www.cars24.com.au/buy-used-toyota-corolla-car-19414030516416/,"$27,090",29k kms,Automatic,Hybrid,Hatchback,20251119,cars24
2017 Hyundai i30 MY18,https://www.cars24.com.au/buy-used-hyundai-i30-car-19244276161088/,"$21,490",68k kms,Automatic,Petrol,Hatchback,20251119,cars24
2017 Subaru Impreza MY18,https://www.cars24.com.au/buy-used-subaru-impreza-car-19311605249792/,"$18,690",89k kms,Automatic,Petrol,Hatchback,20251119,cars24
2015 Volkswagen Golf MY16,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18791250270272/,"$20,090",101k kms,Automatic,Petrol,Hatchback,20251119,cars24
2022 Suzuki Baleno MY22,https://www.cars24.com.au/buy-used-suzuki-baleno-car-18623743184256/,"$16,990",46k kms,Automatic,Petrol,Hatchback,20251119,cars24
2023 MG Mg3 Auto MY23,https://www.cars24.com.au/buy-used-mg-mg3-auto-car-19075155957632/,"$15,390",11k kms,Automatic,Petrol,Hatchback,20251119,cars24
2019 Toyota Corolla MY19,https://www.cars24.com.au/buy-used-toyota-corolla-car-19179883896384/,"$20,890",72k kms,Automatic,Petrol,Hatchback,20251119,cars24
2020 Hyundai i30 MY20,https://www.cars24.com.au/buy-used-hyundai-i30-car-19187348576576/,"$20,290",64k kms,Automatic,Petrol,Hatchback,20251119,cars24
2017 Volkswagen Golf MY18,https://www.cars24.com.au/buy-used-volkswagen-golf-car-19744051219072/,"$17,590",55k kms,Automatic,Petrol,Hatchback,20251119,cars24
2019 BMW 1 MY20,https://www.cars24.com.au/buy-used-bmw-1-car-18519133098432/,"$26,190",61k kms,Automatic,Petrol,Hatchback,20251119,cars24
2020 Hyundai i30 MY20,https://www.cars24.com.au/buy-used-hyundai-i30-car-19791535197888/,"$21,490",47k kms,Automatic,Petrol,Hatchback,20251119,cars24
