name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date,dealership,year_made,brand
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Grand-Cherokee/34011623,11999,"200,001+",Automatic,Diesel,SUV,20251112,cheapcarco,2014,Jeep
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Suzuki-Grand-Vitara/34043545,11999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2012,Suzuki
HS,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2019-MG-HS/34059474,17999,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cheapcarco,2019,MG
ix35,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Hyundai-ix35/34029811,16999,"160,001 - 180,000",Automatic,Petrol,SUV,20251112,cheapcarco,2015,Hyundai
Kluger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Toyota-Kluger/34034885,12999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2014,Toyota
Kuga,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Ford-Kuga/34002773,9999,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cheapcarco,2015,Ford
Kuga,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Ford-Kuga/34106788,11999,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cheapcarco,2015,Ford
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2007-Toyota-Landcruiser/34063264,29999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2007,Toyota
Landcruiser,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Toyota-Landcruiser/33943254,25999,"200,001+",Automatic,Diesel,SUV,20251112,cheapcarco,2008,Toyota
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Subaru-Outback/34021042,8999,"200,001+",Manual,Diesel,SUV,20251112,cheapcarco,2011,Subaru
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Subaru-Outback/34075248,9999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2011,Subaru
Outback,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Subaru-Outback/34080519,14999,"200,001+",Automatic,Diesel,SUV,20251112,cheapcarco,2015,Subaru
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Mitsubishi-Outlander/34106809,7999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2006,Mitsubishi
Outlander,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Mitsubishi-Outlander/34075246,11999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2012,Mitsubishi
Pajero,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2007-Mitsubishi-Pajero/34040761,12999,"200,001+",Automatic,Diesel,SUV,20251112,cheapcarco,2007,Mitsubishi
Pajero,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2008-Mitsubishi-Pajero/34067486,10999,"200,001+",Automatic,Diesel,SUV,20251112,cheapcarco,2008,Mitsubishi
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Nissan-Pathfinder/34075249,13999,"180,001 - 200,000",Automatic,Diesel,SUV,20251112,cheapcarco,2011,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Nissan-Pathfinder/34040759,12999,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cheapcarco,2014,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Nissan-Pathfinder/34043373,16999,"160,001 - 180,000",Automatic,Petrol,SUV,20251112,cheapcarco,2018,Nissan
Pathfinder,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Nissan-Pathfinder/34043544,19999,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cheapcarco,2016,Nissan
Patriot,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Jeep-Patriot/34078562,12999,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cheapcarco,2014,Jeep
Q3,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Audi-Q3/34066699,15999,"60,001 - 80,000",Automatic,Petrol,SUV,20251112,cheapcarco,2012,Audi
Q30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Infiniti-Q30/34076300,15999,"100,001 - 120,000",Automatic,Petrol,SUV,20251112,cheapcarco,2016,Infiniti
Qashqai,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Nissan-Qashqai/33980740,10999,"140,001 - 160,000",Automatic,Diesel,SUV,20251112,cheapcarco,2014,Nissan
RAV4,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Toyota-RAV4/34043926,14999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2015,Toyota
Santa,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Hyundai-Santa-Fe/34090141,14999,"120,001 - 140,000",Automatic,Diesel,SUV,20251112,cheapcarco,2012,Hyundai
Santa,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Hyundai-Santa-Fe/34055922,17999,"100,001 - 120,000",Automatic,Diesel,SUV,20251112,cheapcarco,2016,Hyundai
Sorento,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Kia-Sorento/34071898,14999,"180,001 - 200,000",Automatic,Diesel,SUV,20251112,cheapcarco,2014,Kia
Territory,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Ford-Territory/34095041,8999,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cheapcarco,2006,Ford
Tribute,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Mazda-Tribute/34051621,11999,"80,001 - 100,000",Automatic,Petrol,SUV,20251112,cheapcarco,2006,Mazda
Vitara,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Suzuki-Vitara/34040741,14999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2016,Suzuki
Yaris,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2020-Toyota-Yaris-Cross/34106791,15999,"200,001+",Automatic,Petrol,SUV,20251112,cheapcarco,2020,Toyota
ZS,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-MG-ZS/34051626,14999,"140,001 - 160,000",Automatic,Petrol,SUV,20251112,cheapcarco,2018,MG
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Volkswagen-Amarok/34019016,16999,"180,001 - 200,000",Manual,Diesel,Ute,20251112,cheapcarco,2011,Volkswagen
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2015-Volkswagen-Amarok/34054984,25999,"20,001 - 40,000",Manual,Diesel,Ute,20251112,cheapcarco,2015,Volkswagen
Amarok,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Volkswagen-Amarok/34066696,11999,"100,001 - 120,000",Automatic,Diesel,Ute,20251112,cheapcarco,2016,Volkswagen
Colorado,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Holden-Colorado/34059469,16999,"200,001+",Automatic,Diesel,Ute,20251112,cheapcarco,2012,Holden
Falcon,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Ford-Falcon/34087724,10999,"200,001+",Automatic,Petrol,Ute,20251112,cheapcarco,2011,Ford
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Toyota-Hilux/34095112,12999,"200,001+",Manual,Diesel,Ute,20251112,cheapcarco,2006,Toyota
Hilux,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Toyota-Hilux/34072076,24999,"120,001 - 140,000",Automatic,Petrol,Ute,20251112,cheapcarco,2016,Toyota
Navara,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Nissan-Navara/34054980,14999,"200,001+",Automatic,Diesel,Ute,20251112,cheapcarco,2013,Nissan
Pik-Up,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2018-Mahindra-Pik-Up/34055923,19999,"140,001 - 160,000",Manual,Diesel,Ute,20251112,cheapcarco,2018,Mahindra
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Ford-Ranger/34108314,15999,"200,001+",Manual,Diesel,Ute,20251112,cheapcarco,2011,Ford
Ranger,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Ford-Ranger/34047904,17999,"200,001+",Manual,Diesel,Ute,20251112,cheapcarco,2012,Ford
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mitsubishi-Triton/34106792,14999,"200,001+",Manual,Diesel,Ute,20251112,cheapcarco,2014,Mitsubishi
Triton,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Mitsubishi-Triton/34106786,14999,"200,001+",Manual,Diesel,Ute,20251112,cheapcarco,2016,Mitsubishi
HiAce,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2006-Toyota-HiAce/33977010,8999,"180,001 - 200,000",Manual,Diesel,Van,20251112,cheapcarco,2006,Toyota
6,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2014-Mazda-6/34088514,10999,"180,001 - 200,000",Automatic,Diesel,Wagon,20251112,cheapcarco,2014,Mazda
Captiva,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2016-Holden-Captiva/34106789,12999,"100,001 - 120,000",Automatic,Diesel,Wagon,20251112,cheapcarco,2016,Holden
CX-7,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2009-Mazda-CX-7/34106787,9999,"140,001 - 160,000",Automatic,Petrol,Wagon,20251112,cheapcarco,2009,Mazda
Grand,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Kia-Grand-Carnival/34038270,8999,"200,001+",Automatic,Petrol,Wagon,20251112,cheapcarco,2011,Kia
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2011-Hyundai-i30/33980741,7999,"160,001 - 180,000",Automatic,Petrol,Wagon,20251112,cheapcarco,2011,Hyundai
i30,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2013-Hyundai-i30/33983851,9999,"140,001 - 160,000",Automatic,Petrol,Wagon,20251112,cheapcarco,2013,Hyundai
Odyssey,https://www.cheapcarco.com.au/used-vehicles-rocklea/view/2012-Honda-Odyssey/34022490,8999,"200,001+",Automatic,Petrol,Wagon,20251112,cheapcarco,2012,Honda
