name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,"$21,790",95k kms,Automatic,Diesel,SUV,20251029
2023 MG Zst MY23,https://www.cars24.com.au/buy-used-mg-zst-car-18775249770816/,"$22,390",15k kms,Automatic,Petrol,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-19030877004224/,"$17,990",21k kms,Automatic,Petrol,SUV,20251029
2021 Isuzu MU-X MY21,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-18849215983808/,"$41,190",73k kms,Automatic,Diesel,SUV,20251029
2018 Toyota Kluger,https://www.cars24.com.au/buy-used-toyota-kluger-car-19176216135488/,"$34,490",70k kms,Automatic,Petrol,SUV,20251029
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19187514514560/,"$31,290",26k kms,Automatic,Petrol,SUV,20251029
2023 Kia Sportage MY23,https://www.cars24.com.au/buy-used-kia-sportage-car-19483748933120/,"$28,990",51k kms,Automatic,Petrol,SUV,20251029
2019 Mazda CX-5 MY19,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19484493231040/,"$29,290",88k kms,Automatic,Petrol,SUV,20251029
2020 Haval H2 MY20,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,"$16,390",75k kms,Automatic,Petrol,SUV,20251029
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19356461889024/,"$21,490",52k kms,Automatic,Petrol,SUV,20251029
2022 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19414149993152/,"$20,590",36k kms,Automatic,Petrol,SUV,20251029
2020 Mitsubishi ASX MY20,https://www.cars24.com.au/buy-used-mitsubishi-asx-car-19550188606464/,"$21,690",75k kms,Automatic,Petrol,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,"$16,890",68k kms,Automatic,Petrol,SUV,20251029
2017 Hyundai Kona MY18,https://www.cars24.com.au/buy-used-hyundai-kona-car-18769580755200/,"$20,290",55k kms,Automatic,Petrol,SUV,20251029
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-18962926841280/,"$17,790",97k kms,Automatic,Petrol,SUV,20251029
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,"$32,290",48k kms,Automatic,Petrol,SUV,20251029
2021 Mazda CX-3 MY21,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,"$20,090",60k kms,Manual,Petrol,SUV,20251029
2021 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,"$17,390",42k kms,Automatic,Petrol,SUV,20251029
2019 Mazda CX-9 MY19,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,"$29,090",82k kms,Automatic,Petrol,SUV,20251029
2015 Mazda CX-5 MY15,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,"$19,290",85k kms,Automatic,Petrol,SUV,20251029
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,"$26,995",62k kms,Automatic,Petrol,SUV,20251029
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,"$25,490",45k kms,Automatic,Petrol,SUV,20251029
2018 Toyota C-HR MY18,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18938274556992/,"$21,490",111k kms,Automatic,Petrol,SUV,20251029
2016 Nissan Qashqai MY17,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,"$15,290",109k kms,Automatic,Petrol,SUV,20251029
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19240738266816/,"$35,490",65k kms,Automatic,Hybrid,SUV,20251029
2015 Volkswagen Touareg MY16,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,"$19,990",125k kms,Automatic,Diesel,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,"$17,090",67k kms,Automatic,Petrol,SUV,20251029
2019 Volkswagen Golf MY19,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,"$14,990",129k kms,Automatic,Petrol,SUV,20251029
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,"$37,695",43k kms,Automatic,Hybrid,SUV,20251029
2021 Kia Seltos MY21,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,"$27,090",70k kms,Automatic,Petrol,SUV,20251029
2021 Volkswagen Tiguan MY21,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-19571176049024/,"$34,690",94k kms,Automatic,Petrol,SUV,20251029
2017 Holden Trailblazer MY17,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,"$26,590",93k kms,Automatic,Diesel,SUV,20251029
2018 Holden Acadia MY19,https://www.cars24.com.au/buy-used-holden-acadia-car-18620931877312/,"$20,890",63k kms,Automatic,Petrol,SUV,20251029
2020 Nissan X-trail MY20,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18552951693376/,"$22,595",51k kms,Automatic,Petrol,SUV,20251029
2020 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-17330181946368/,"$23,195",49k kms,Automatic,Petrol,SUV,20251029
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-18839193216512/,"$19,990",24k kms,Automatic,Petrol,SUV,20251029
2018 Kia Sportage MY19,https://www.cars24.com.au/buy-used-kia-sportage-car-18847793751744/,"$20,195",83k kms,Automatic,Petrol,SUV,20251029
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-18962926841280/,"$17,790",97k kms,Automatic,Petrol,SUV,20251029
2018 Kia Sportage MY18,https://www.cars24.com.au/buy-used-kia-sportage-car-18996553425600/,"$21,695",61k kms,Automatic,Petrol,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18827506096640/,"$17,090",67k kms,Automatic,Petrol,SUV,20251029
2019 Volkswagen Golf MY19,https://www.cars24.com.au/buy-used-volkswagen-golf-car-18599807062848/,"$14,990",129k kms,Automatic,Petrol,SUV,20251029
2015 Mazda CX-5 MY15,https://www.cars24.com.au/buy-used-mazda-cx-5-car-18915271623424/,"$19,290",85k kms,Automatic,Petrol,SUV,20251029
2017 Hyundai Kona MY18,https://www.cars24.com.au/buy-used-hyundai-kona-car-18769580755200/,"$20,290",55k kms,Automatic,Petrol,SUV,20251029
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-18848897376640/,"$37,695",43k kms,Automatic,Hybrid,SUV,20251029
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-18939754694272/,"$32,290",48k kms,Automatic,Petrol,SUV,20251029
2021 Mazda CX-3 MY21,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19098237497600/,"$20,090",60k kms,Manual,Petrol,SUV,20251029
2021 MG Zst MY22,https://www.cars24.com.au/buy-used-mg-zst-car-19006225360768/,"$17,390",42k kms,Automatic,Petrol,SUV,20251029
2019 Mazda CX-9 MY19,https://www.cars24.com.au/buy-used-mazda-cx-9-car-18306196017600/,"$29,090",82k kms,Automatic,Petrol,SUV,20251029
2018 Toyota C-HR MY18,https://www.cars24.com.au/buy-used-toyota-c-hr-car-18938274556992/,"$21,490",111k kms,Automatic,Petrol,SUV,20251029
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19164538696448/,"$26,995",62k kms,Automatic,Petrol,SUV,20251029
2015 Volkswagen Touareg MY16,https://www.cars24.com.au/buy-used-volkswagen-touareg-car-18881887454336/,"$19,990",125k kms,Automatic,Diesel,SUV,20251029
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,"$25,490",45k kms,Automatic,Petrol,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,"$16,890",68k kms,Automatic,Petrol,SUV,20251029
2021 Kia Seltos MY21,https://www.cars24.com.au/buy-used-kia-seltos-car-18916954980864/,"$27,090",70k kms,Automatic,Petrol,SUV,20251029
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18769228040896/,"$21,890",100k kms,Automatic,Diesel,SUV,20251029
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,"$18,190",43k kms,Automatic,Petrol,SUV,20251029
2018 Hyundai Tucson MY19,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19473775210688/,"$21,890",69k kms,Automatic,Diesel,SUV,20251029
2021 Hyundai Santa Fe MY21,https://www.cars24.com.au/buy-used-hyundai-santa-fe-car-19654223924608/,"$34,290",58k kms,Automatic,Diesel,SUV,20251029
2018 Holden Equinox MY18,https://www.cars24.com.au/buy-used-holden-equinox-car-18848448586560/,"$14,790",79k kms,Automatic,Petrol,SUV,20251029
2018 Mazda CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18116742435456/,"$19,295",91k kms,Manual,Petrol,SUV,20251029
2016 Volkswagen Tiguan,https://www.cars24.com.au/buy-used-volkswagen-tiguan-car-17755923602944/,"$14,595",139k kms,Automatic,Petrol,SUV,20251029
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,"$17,490",44k kms,Automatic,Petrol,SUV,20251029
2024 MG Zst MY25,https://www.cars24.com.au/buy-used-mg-zst-car-19144009909824/,"$20,390",6k kms,Automatic,Petrol,SUV,20251029
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,"$25,490",66k kms,Automatic,Petrol,SUV,20251029
2023 Mazda CX-5 MY23,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19176401313664/,"$28,790",46k kms,Automatic,Petrol,SUV,20251029
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18942517357760/,"$24,490",45k kms,Automatic,Petrol,SUV,20251029
2015 Holden Colorado 7 MY16,https://www.cars24.com.au/buy-used-holden-colorado-7-car-17601933414144/,"$21,990",109k kms,Automatic,Diesel,SUV,20251029
2017 Mitsubishi Outlander MY18,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18950127134912/,"$18,890",111k kms,Automatic,Petrol,SUV,20251029
2017 Honda CR-V MY18,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,"$23,790",38k kms,Automatic,Petrol,SUV,20251029
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,"$27,290",59k kms,Automatic,Petrol,SUV,20251029
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,"$19,390",48k kms,Automatic,Petrol,SUV,20251029
2019 Toyota Kluger MY19,https://www.cars24.com.au/buy-used-toyota-kluger-car-19395010380352/,"$32,890",75k kms,Automatic,Petrol,SUV,20251029
2021 Isuzu MU-X MY21,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19404831082368/,"$47,690",38k kms,Automatic,Diesel,SUV,20251029
2020 Nissan X-trail MY20,https://www.cars24.com.au/buy-used-nissan-x-trail-car-18634254692032/,"$20,095",75k kms,Automatic,Petrol,SUV,20251029
2016 Mitsubishi Outlander MY17,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18937212682496/,"$18,390",125k kms,Automatic,Diesel,SUV,20251029
2020 Hyundai Tucson MY21,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,"$23,195",89k kms,Automatic,Petrol,SUV,20251029
2020 Nissan Qashqai MY21,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,"$20,390",41k kms,Manual,Petrol,SUV,20251029
2013 Hyundai Ix35 MY14,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,"$15,790",56k kms,Automatic,Petrol,SUV,20251029
2020 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-18779487853568/,"$23,890",52k kms,Automatic,Petrol,SUV,20251029
