name,link_product,price,odometer,transmissions,fuel_type,car_type,update_date
2016 Nissan Qashqai MY17,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19238023528512/,"$15,190",109k kms,Automatic,Petrol,SUV,20251103
2017 Holden Trailblazer MY17,https://www.cars24.com.au/buy-used-holden-trailblazer-car-18938511272448/,"$26,590",93k kms,Automatic,Diesel,SUV,20251103
2022 Mazda CX-9 MY23,https://www.cars24.com.au/buy-used-mazda-cx-9-car-19255890477952/,"$34,390",59k kms,Automatic,Petrol,SUV,20251103
2022 Toyota C-HR MY22,https://www.cars24.com.au/buy-used-toyota-c-hr-car-19223688840128/,"$27,290",59k kms,Automatic,Petrol,SUV,20251103
2020 Nissan X-trail MY20,https://www.cars24.com.au/buy-used-nissan-x-trail-car-19583688707840/,"$21,590",65k kms,Automatic,Petrol,SUV,20251103
2021 MG HS MY21,https://www.cars24.com.au/buy-used-mg-hs-car-19346203756352/,"$20,090",45k kms,Automatic,Petrol,SUV,20251103
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-19620150222848/,"$18,490",50k kms,Automatic,Petrol,SUV,20251103
2023 Toyota Corolla Cross MY23,https://www.cars24.com.au/buy-used-toyota-corolla-cross-car-19776404245120/,"$32,690",44k kms,Automatic,Petrol,SUV,20251103
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732144498944/,"$38,390",43k kms,Automatic,Hybrid,SUV,20251103
2018 Ford Endura MY19,https://www.cars24.com.au/buy-used-ford-endura-car-18962810650688/,"$21,790",95k kms,Automatic,Diesel,SUV,20251103
2019 Honda HR-V MY19,https://www.cars24.com.au/buy-used-honda-hr-v-car-19659210296256/,"$24,290",53k kms,Automatic,Petrol,SUV,20251103
2020 Nissan Qashqai MY21,https://www.cars24.com.au/buy-used-nissan-qashqai-car-19743173168064/,"$23,290",65k kms,Automatic,Petrol,SUV,20251103
2022 Mitsubishi Eclipse Cross MY22,https://www.cars24.com.au/buy-used-mitsubishi-eclipse-cross-car-19481502750720/,"$27,290",28k kms,Automatic,Petrol,SUV,20251103
2020 Haval H2 MY20,https://www.cars24.com.au/buy-used-haval-h2-car-19085494153472/,"$16,390",75k kms,Automatic,Petrol,SUV,20251103
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18769841116288/,"$25,090",45k kms,Automatic,Petrol,SUV,20251103
2023 Subaru Forester MY23,https://www.cars24.com.au/buy-used-subaru-forester-car-18848493544384/,"$28,595",61k kms,Automatic,Petrol,SUV,20251103
2023 Suzuki S-cross MY24,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18509772645248/,"$23,790",25k kms,Automatic,Petrol,SUV,20251103
2015 Mazda CX-3 MY16,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18352315459136/,"$17,495",64k kms,Automatic,Petrol,SUV,20251103
2023 Suzuki S-cross MY24,https://www.cars24.com.au/buy-used-suzuki-s-cross-car-18668436493504/,"$24,995",16k kms,Automatic,Petrol,SUV,20251103
2018 Mazda CX-3,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18116742435456/,"$19,295",91k kms,Manual,Petrol,SUV,20251103
2022 MG Hs +ev,https://www.cars24.com.au/buy-used-mg-hs-+ev-car-17808737144576/,"$23,999",31 kms,Automatic,Hybrid,SUV,20251103
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-16730736208320/,"$17,490",44k kms,Automatic,Petrol,SUV,20251103
2023 Mitsubishi Outlander,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18159035899584/,"$31,499",25k kms,Automatic,Petrol,SUV,20251103
2023 Toyota RAV4 MY23,https://www.cars24.com.au/buy-used-toyota-rav4-car-19662670807360/,"$42,390",55k kms,Automatic,Hybrid,SUV,20251103
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18810515102848/,"$16,790",68k kms,Automatic,Petrol,SUV,20251103
2020 Nissan Qashqai MY21,https://www.cars24.com.au/buy-used-nissan-qashqai-car-18752709959424/,"$20,390",41k kms,Manual,Petrol,SUV,20251103
2018 Mazda CX-3 MY18,https://www.cars24.com.au/buy-used-mazda-cx-3-car-19490236161152/,"$22,390",73k kms,Automatic,Petrol,SUV,20251103
2021 Isuzu MU-X MY21,https://www.cars24.com.au/buy-used-isuzu-mu-x-car-19404831082368/,"$47,690",38k kms,Automatic,Diesel,SUV,20251103
2021 Mazda CX-30 MY21,https://www.cars24.com.au/buy-used-mazda-cx-30-car-19005917144256/,"$25,490",66k kms,Automatic,Petrol,SUV,20251103
2023 Renault Koleos MY23,https://www.cars24.com.au/buy-used-renault-koleos-car-18190328441728/,"$20,595",61k kms,Automatic,Petrol,SUV,20251103
2015 Suzuki Grand Vitara MY15,https://www.cars24.com.au/buy-used-suzuki-grand-vitara-car-19561601849472/,"$15,790",153k kms,Automatic,Petrol,SUV,20251103
2016 Mitsubishi Outlander MY17,https://www.cars24.com.au/buy-used-mitsubishi-outlander-car-18937212682496/,"$18,390",125k kms,Automatic,Diesel,SUV,20251103
2020 Hyundai Tucson MY21,https://www.cars24.com.au/buy-used-hyundai-tucson-car-19141859569920/,"$23,195",89k kms,Automatic,Petrol,SUV,20251103
2017 Honda CR-V MY18,https://www.cars24.com.au/buy-used-honda-cr-v-car-19302087459456/,"$23,790",38k kms,Automatic,Petrol,SUV,20251103
2020 Toyota RAV4 MY20,https://www.cars24.com.au/buy-used-toyota-rav4-car-19732071631552/,"$39,790",29k kms,Automatic,Hybrid,SUV,20251103
2022 Mazda CX-3 MY22,https://www.cars24.com.au/buy-used-mazda-cx-3-car-18942517357760/,"$24,490",45k kms,Automatic,Petrol,SUV,20251103
2023 Mazda CX-5 MY23,https://www.cars24.com.au/buy-used-mazda-cx-5-car-19176401313664/,"$28,790",46k kms,Automatic,Petrol,SUV,20251103
2020 MG HS MY20,https://www.cars24.com.au/buy-used-mg-hs-car-18962926841280/,"$17,690",97k kms,Automatic,Petrol,SUV,20251103
2022 MG HS MY22,https://www.cars24.com.au/buy-used-mg-hs-car-19107913860224/,"$18,190",43k kms,Automatic,Petrol,SUV,20251103
2013 Hyundai Ix35 MY14,https://www.cars24.com.au/buy-used-hyundai-ix35-car-18957148734912/,"$15,790",56k kms,Automatic,Petrol,SUV,20251103
2020 Kia Sportage MY21,https://www.cars24.com.au/buy-used-kia-sportage-car-18779487853568/,"$23,890",52k kms,Automatic,Petrol,SUV,20251103
2021 MG Zst MY21,https://www.cars24.com.au/buy-used-mg-zst-car-18782785144640/,"$19,390",48k kms,Automatic,Petrol,SUV,20251103
2018 Holden Equinox MY18,https://www.cars24.com.au/buy-used-holden-equinox-car-18848448586560/,"$14,790",79k kms,Automatic,Petrol,SUV,20251103
